L2,rank,term,tfidf_score,raw_count,document_count,document_frequency
Law,19,laws,0.03368347189151526,129,8,0.8888888888888888
Law,20,roman,0.03360381182362509,86,5,0.5555555555555556
Law,21,share,0.032781127872744356,28,5,0.5555555555555556
Law,22,exile,0.03117100670155697,17,2,0.2222222222222222
Law,23,legal,0.03044691562872819,74,7,0.7777777777777778
Law,24,punishment,0.030131334057990178,89,8,0.8888888888888888
Law,25,banishment,0.029826925882478993,28,5,0.5555555555555556
Agriculture,1,salt,0.15661650511118472,114,8,0.5333333333333333
Agriculture,2,river,0.12502667368396037,195,10,0.6666666666666666
Agriculture,3,min,0.1189191388311819,151,6,0.4
Agriculture,4,dam,0.11150779981701059,74,2,0.13333333333333333
Agriculture,5,une,0.09928344572852775,60,1,0.06666666666666667
Agriculture,6,plus,0.09928344572852775,60,1,0.06666666666666667
Agriculture,7,millet,0.09921467012162014,19,4,0.26666666666666666
Agriculture,8,seals,0.09486242545054542,54,2,0.13333333333333333
Agriculture,9,shuh,0.09266837972647653,26,1,0.06666666666666667
Agriculture,10,lui,0.09071643070540616,43,3,0.2
Agriculture,11,cotton,0.09062422310333015,59,6,0.4
Agriculture,12,chemical,0.08593404251053391,52,3,0.2
Agriculture,13,shan,0.08416245996627392,127,9,0.6
Agriculture,14,feet,0.07846571829686469,116,9,0.6
Agriculture,15,sea,0.07436783514081113,79,8,0.5333333333333333
Agriculture,16,sealing,0.07079012199669056,41,2,0.13333333333333333
Agriculture,17,whale,0.06993911586138638,40,2,0.13333333333333333
Agriculture,18,hsien,0.06971067538251895,77,4,0.26666666666666666
Agriculture,19,miles,0.06854480682211586,106,9,0.6
Agriculture,20,oil,0.06659479958920107,57,6,0.4
Agriculture,21,coal,0.064685372378718,87,5,0.3333333333333333
Agriculture,22,carte,0.06453423972354304,39,1,0.06666666666666667
Agriculture,23,works,0.06326778595630124,57,8,0.5333333333333333
Agriculture,24,plain,0.061249458087937504,82,9,0.6
Agriculture,25,city,0.06011369150191594,88,8,0.5333333333333333
Industries,1,salt,0.15020033926260276,114,8,0.5714285714285714
Industries,2,dam,0.1088164714996994,74,2,0.14285714285714285
Industries,3,min,0.09813785726595103,139,5,0.35714285714285715
Industries,4,une,0.09720267664295319,60,1,0.07142857142857142
Industries,5,plus,0.09720267664295319,60,1,0.07142857142857142
Industries,6,millet,0.09625455839211178,19,4,0.2857142857142857
Industries,7,seals,0.09257284631542805,54,2,0.14285714285714285
Industries,8,river,0.09041131636555906,172,9,0.6428571428571429
Industries,9,cotton,0.08742237170802197,59,6,0.42857142857142855
Industries,10,chemical,0.08360991347206932,52,3,0.21428571428571427
Industries,11,feet,0.07502078706123551,116,9,0.6428571428571429
Industries,12,sea,0.07132118074302143,79,8,0.5714285714285714
Industries,13,shan,0.0707618842066798,118,8,0.5714285714285714
Industries,14,sealing,0.0690815468097686,41,2,0.14285714285714285
Industries,15,miles,0.06869965504723896,105,8,0.5714285714285714
Industries,16,whale,0.0682510803758477,40,2,0.14285714285714285
Industries,17,oil,0.06424193360389126,57,6,0.42857142857142855
Industries,18,carte,0.06318173981791957,39,1,0.07142857142857142
Industries,19,coal,0.06257782158088515,87,5,0.35714285714285715
Industries,20,tung,0.05609266215546144,70,7,0.5
Industries,21,catties,0.055388480403409636,50,8,0.5714285714285714
Industries,22,kwangtung,0.05466807751371121,29,2,0.14285714285714285
Industries,23,jars,0.05396390525921962,13,3,0.21428571428571427
Industries,24,lat,0.053937218787288584,59,2,0.14285714285714285
Industries,25,industry,0.0537481617993229,51,6,0.42857142857142855
Commerce,1,salt,0.15020033926260276,114,8,0.5714285714285714
Commerce,2,dam,0.1088164714996994,74,2,0.14285714285714285
Commerce,3,min,0.09813785726595103,139,5,0.35714285714285715
Commerce,4,une,0.09720267664295319,60,1,0.07142857142857142
Commerce,5,plus,0.09720267664295319,60,1,0.07142857142857142
Commerce,6,millet,0.09625455839211178,19,4,0.2857142857142857
Commerce,7,seals,0.09257284631542805,54,2,0.14285714285714285
Commerce,8,river,0.09041131636555906,172,9,0.6428571428571429
Commerce,9,cotton,0.08742237170802197,59,6,0.42857142857142855
Commerce,10,chemical,0.08360991347206932,52,3,0.21428571428571427
Commerce,11,feet,0.07502078706123551,116,9,0.6428571428571429
Commerce,12,sea,0.07132118074302143,79,8,0.5714285714285714
Commerce,13,shan,0.0707618842066798,118,8,0.5714285714285714
Commerce,14,sealing,0.0690815468097686,41,2,0.14285714285714285
Commerce,15,miles,0.06869965504723896,105,8,0.5714285714285714
Commerce,16,whale,0.0682510803758477,40,2,0.14285714285714285
Commerce,17,oil,0.06424193360389126,57,6,0.42857142857142855
Commerce,18,carte,0.06318173981791957,39,1,0.07142857142857142
Commerce,19,coal,0.06257782158088515,87,5,0.35714285714285715
Commerce,20,tung,0.05609266215546144,70,7,0.5
Commerce,21,catties,0.055388480403409636,50,8,0.5714285714285714
Commerce,22,kwangtung,0.05466807751371121,29,2,0.14285714285714285
Commerce,23,jars,0.05396390525921962,13,3,0.21428571428571427
Commerce,24,lat,0.053937218787288584,59,2,0.14285714285714285
Commerce,25,industry,0.0537481617993229,51,6,0.42857142857142855
Mythology,1,dragon,0.11192576036640886,163,5,0.5
Mythology,2,dove,0.10785805275797401,104,1,0.1
Mythology,3,fox,0.09421497663144449,119,2,0.2
Mythology,4,worship,0.09035027354073169,40,6,0.6
Mythology,5,bishop,0.07179798818540986,67,1,0.1
Mythology,6,shanghai,0.06624024204173026,99,3,0.3
Mythology,7,characters,0.06488521504140181,58,4,0.4
Mythology,8,shrine,0.06483229262240975,6,2,0.2
Mythology,9,chiu,0.06420565283334476,73,2,0.2
Mythology,10,japan,0.05910941069078482,36,3,0.3
Mythology,11,portuguese,0.05167257580740234,57,2,0.2
Mythology,12,heaven,0.04929145729502235,42,6,0.6
Mythology,13,father,0.04443307236567709,75,6,0.6
Mythology,14,doves,0.043558059767643355,42,1,0.1
Mythology,15,bird,0.042520963106508984,41,1,0.1
Mythology,16,church,0.041943685819134144,53,3,0.3
Mythology,17,honoured,0.04158819948613304,17,2,0.2
Mythology,18,eminences,0.0399766908500543,44,2,0.2
Mythology,19,emperor,0.03983993091686515,67,8,0.8
Mythology,20,religion,0.0396123596729116,21,4,0.4
Mythology,21,spirits,0.039587471356036956,84,5,0.5
Mythology,22,christians,0.03941501624958145,44,2,0.2
Mythology,23,tauist,0.03889571371581806,13,1,0.1
Mythology,24,rain,0.038161425715175286,51,4,0.4
Mythology,25,japanese,0.038003675457703875,33,5,0.5
"History, Modern (20th century)",1,government,0.08053444124014908,264,13,1.0
"History, Modern (20th century)",2,foreign,0.07896789328319898,243,12,0.9230769230769231
"History, Modern (20th century)",3,garnier,0.07411736993748708,224,3,0.23076923076923078
"History, Modern (20th century)",4,events,0.06783591520233673,199,12,0.9230769230769231
"History, Modern (20th century)",5,tong,0.06406171226486355,334,4,0.3076923076923077
"History, Modern (20th century)",6,japan,0.060882992358179434,124,8,0.6153846153846154
"History, Modern (20th century)",7,shanghai,0.06058939737702015,207,13,1.0
"History, Modern (20th century)",8,retrospect,0.05948347238085386,104,9,0.6923076923076923
"History, Modern (20th century)",9,tong_king,0.052594738558897305,272,4,0.3076923076923077
"History, Modern (20th century)",10,expedition,0.051316217909397534,125,10,0.7692307692307693
"History, Modern (20th century)",11,king,0.05028470859859564,408,12,0.9230769230769231
"History, Modern (20th century)",12,retrospect_events,0.04894591004407878,91,9,0.6923076923076923
"History, Modern (20th century)",13,les,0.048060073687188815,254,3,0.23076923076923078
"History, Modern (20th century)",14,foreigners,0.046769311598500035,150,13,1.0
"History, Modern (20th century)",15,peking,0.046125603356922784,166,13,1.0
"History, Modern (20th century)",16,events_china,0.04605015198350408,71,7,0.5384615384615384
"History, Modern (20th century)",17,retrospect_events_china,0.04605015198350408,71,7,0.5384615384615384
"History, Modern (20th century)",18,china_japan,0.04324145568122861,70,7,0.5384615384615384
"History, Modern (20th century)",19,river,0.04262020130566575,205,13,1.0
"History, Modern (20th century)",20,events_china_japan,0.04081308366908028,55,6,0.46153846153846156
"History, Modern (20th century)",21,canton,0.03916280208938061,111,9,0.6923076923076923
"History, Modern (20th century)",22,french,0.03802588102038409,162,13,1.0
"History, Modern (20th century)",23,kiang,0.0357776212071763,103,9,0.6923076923076923
"History, Modern (20th century)",24,arrived,0.03433762091436241,128,13,1.0
"History, Modern (20th century)",25,city,0.03237539762506287,185,13,1.0
Confucianism,1,confucius,0.048642945532795655,128,3,1.0
Confucianism,2,altar,0.027624775734724626,123,2,0.6666666666666666
Confucianism,3,heaven,0.025689446206535228,113,3,1.0
Confucianism,4,temple,0.02297949388752651,84,3,1.0
Confucianism,5,sage,0.02281530365368105,54,3,1.0
Confucianism,6,tsi,0.018564836995497234,38,2,0.6666666666666666
Confucianism,7,emperor,0.01559533716105153,88,3,1.0
Confucianism,8,hall,0.015406931434072242,51,3,1.0
Confucianism,9,court,0.014406478601964522,81,3,1.0
Confucianism,10,terrace,0.013966657129203211,59,2,0.6666666666666666
Confucianism,11,worship,0.013056845804577593,70,3,1.0
Confucianism,12,spirits,0.012662141040618555,63,3,1.0
Confucianism,13,stone,0.011898003728061749,23,2,0.6666666666666666
Confucianism,14,pillars,0.011519190476141505,19,2,0.6666666666666666
Confucianism,15,sacrifice,0.01145030853882921,59,3,1.0
Confucianism,16,imperial,0.011126233600749954,56,3,1.0
Confucianism,17,marble,0.011108538897269711,30,2,0.6666666666666666
Confucianism,18,city,0.011066491651313813,33,3,1.0
Confucianism,19,feet,0.01091135121428992,46,3,1.0
Confucianism,20,sacrificial,0.010870275101826372,44,2,0.6666666666666666
Confucianism,21,offerings,0.010851565904237345,48,3,1.0
Confucianism,22,music,0.010747584067169304,44,3,1.0
Confucianism,23,prayer,0.010681667836982588,47,2,0.6666666666666666
Confucianism,24,chu,0.010500426786418562,17,2,0.6666666666666666
Confucianism,25,spirit,0.010055237663995322,32,3,1.0
Literature,1,characters,0.13096982076347147,307,14,0.7368421052631579
Literature,2,kite,0.1305577310401304,13,3,0.15789473684210525
Literature,3,yuan,0.12419815961154593,161,5,0.2631578947368421
Literature,4,hainan,0.11019230584226353,66,2,0.10526315789473684
Literature,5,language,0.10817819165329626,187,10,0.5263157894736842
Literature,6,tablet,0.09292475002060463,20,5,0.2631578947368421
Literature,7,corean,0.09272366659672926,58,2,0.10526315789473684
Literature,8,emperor,0.09200808839046552,141,16,0.8421052631578947
Literature,9,religion,0.08537281385267513,85,5,0.2631578947368421
Literature,10,minister,0.08515345389377924,42,10,0.5263157894736842
Literature,11,king,0.08024907198330357,181,12,0.631578947368421
Literature,12,master,0.07889488241008451,25,8,0.42105263157894735
Literature,13,han,0.07809688891239061,108,11,0.5789473684210527
Literature,14,heaven,0.07358334879563158,125,12,0.631578947368421
Literature,15,lyrics,0.0734287275071065,43,1,0.05263157894736842
Literature,16,chow,0.07303860692935682,162,9,0.47368421052631576
Literature,17,word,0.07206177769827335,102,13,0.6842105263157895
Literature,18,mei,0.0694772144095047,56,5,0.2631578947368421
Literature,19,chih,0.06802669400656483,70,4,0.21052631578947367
Literature,20,young,0.06653383039553172,34,9,0.47368421052631576
Literature,21,words,0.06507892517937124,100,11,0.5789473684210527
Literature,22,wang,0.06476190767046919,112,13,0.6842105263157895
Literature,23,sanscrit,0.0646944346545181,78,5,0.2631578947368421
Literature,24,excellency,0.06444068474134723,8,1,0.05263157894736842
Literature,25,china_branch,0.06444068474134723,8,1,0.05263157894736842
History,1,city,0.22480810677737625,788,23,0.6388888888888888
History,2,emperor,0.19913543570649692,553,30,0.8333333333333334
History,3,king,0.16638015006550486,435,30,0.8333333333333334
History,4,tai,0.15645693242230752,193,18,0.5
History,5,shanghai,0.14331811064482097,176,15,0.4166666666666667
History,6,changchow,0.13896594684064292,26,1,0.027777777777777776
History,7,parker,0.12583015590629096,18,7,0.19444444444444445
History,8,lao,0.12325722788277994,107,10,0.2777777777777778
History,9,corean,0.12115028900982476,62,3,0.08333333333333333
History,10,portuguese,0.12093836108268646,183,7,0.19444444444444445
History,11,yuan,0.1185818516831477,498,13,0.3611111111111111
History,12,migration,0.11568801948504798,58,2,0.05555555555555555
History,13,taels,0.11169902091789001,106,3,0.08333333333333333
History,14,river,0.10724595330138702,480,28,0.7777777777777778
History,15,peking,0.10612329011922486,180,23,0.6388888888888888
History,16,tsi,0.10182778521864008,48,10,0.2777777777777778
History,17,han,0.10101424006328248,294,21,0.5833333333333334
History,18,heaven,0.09894773047941646,140,19,0.5277777777777778
History,19,sent,0.0987991036426639,347,29,0.8055555555555556
History,20,settlement,0.09572894301487447,102,8,0.2222222222222222
History,21,shang,0.09463849306322562,131,17,0.4722222222222222
History,22,mongol,0.09463578971523794,393,9,0.25
History,23,empire,0.09401982660815097,255,26,0.7222222222222222
History,24,written,0.09359223697296823,214,24,0.6666666666666666
History,25,characters,0.09351517531753803,365,25,0.6944444444444444
Architecture,1,pagodas,0.055880929466470206,78,2,0.4
Architecture,2,tent,0.047437371047833174,16,3,0.6
Architecture,3,hall,0.046766057131825425,57,3,0.6
Architecture,4,ling,0.04668956078922957,120,3,0.6
Architecture,5,architecture,0.043174988466367435,92,4,0.8
Architecture,6,essays,0.039076022899625265,17,1,0.2
Architecture,7,roof,0.037210667815611595,67,5,1.0
Architecture,8,examination,0.035610601874124806,20,2,0.4
Architecture,9,pagoda,0.034410998971869805,59,3,0.6
Architecture,10,feet,0.03375154718138808,86,4,0.8
Architecture,11,tents,0.032924493032907565,10,2,0.4
Architecture,12,rooms,0.030820013528910235,23,2,0.4
Architecture,13,stages,0.030636675746979706,32,1,0.2
Architecture,14,emperor,0.030226946810941985,82,3,0.6
Architecture,15,tower,0.02993529672677148,56,3,0.6
Architecture,16,entrance,0.025443772597075913,43,3,0.6
Architecture,17,cells,0.02528448540563988,11,1,0.2
Architecture,18,theory,0.025219734730675857,9,3,0.6
Architecture,19,officers,0.023574247227178997,20,3,0.6
Architecture,20,buildings,0.02303220271609148,50,5,1.0
Architecture,21,hsi,0.022570914420044642,45,2,0.4
Architecture,22,towers,0.022134193369178295,38,3,0.6
Architecture,23,imperial,0.021887367656975833,43,4,0.8
Architecture,24,hsien,0.020756364824392727,32,2,0.4
Architecture,25,temple,0.02004861811871975,48,2,0.4
Astronomy,1,shadows,0.19113207378174554,24,2,0.2222222222222222
Astronomy,2,size,0.16607983520293673,35,5,0.5555555555555556
Astronomy,3,spots,0.11253431800029427,17,3,0.3333333333333333
Astronomy,4,black,0.10282590673395478,27,6,0.6666666666666666
Astronomy,5,plum,0.09566695139656535,12,2,0.2222222222222222
Astronomy,6,sun,0.09284036268574321,97,7,0.7777777777777778
Astronomy,7,observed,0.08926002640900395,22,5,0.5555555555555556
Astronomy,8,solar,0.0871893513506828,58,7,0.7777777777777778
Astronomy,9,egg,0.08480776711786603,13,3,0.3333333333333333
Astronomy,10,occurrence,0.08365580887336854,14,3,0.3333333333333333
Astronomy,11,cocoons,0.07981288432253833,36,1,0.1111111111111111
Astronomy,12,recorded,0.06860116550448633,23,7,0.7777777777777778
Astronomy,13,droughts,0.05678340992621249,14,3,0.3333333333333333
Astronomy,14,peking,0.054721898336648485,18,3,0.3333333333333333
Astronomy,15,tables,0.05225858101648493,15,6,0.6666666666666666
Astronomy,16,excellency,0.050915861706031226,8,1,0.1111111111111111
Astronomy,17,characters,0.0508822860197301,262,5,0.5555555555555556
Astronomy,18,moon,0.05046669781032935,79,7,0.7777777777777778
Astronomy,19,china_branch,0.049557289337039456,11,2,0.2222222222222222
Astronomy,20,branch_royal,0.049557289337039456,11,2,0.2222222222222222
Astronomy,21,royal_asiatic,0.049557289337039456,11,2,0.2222222222222222
Astronomy,22,china_branch_royal,0.049557289337039456,11,2,0.2222222222222222
Astronomy,23,branch_royal_asiatic,0.049557289337039456,11,2,0.2222222222222222
Astronomy,24,les,0.047833475698282675,6,2,0.2222222222222222
Astronomy,25,indian,0.043927769119677565,98,4,0.4444444444444444
Geology,1,coal,0.38789606242885366,354,14,0.6666666666666666
Geology,2,limestone,0.22586201262073155,159,10,0.47619047619047616
Geology,3,dikes,0.20137021494829535,15,2,0.09523809523809523
Geology,4,feet,0.17171857040454339,216,16,0.7619047619047619
Geology,5,river,0.14643875495378028,265,16,0.7619047619047619
Geology,6,rocks,0.14603147358035612,194,12,0.5714285714285714
Geology,7,rock,0.12177678849132248,118,15,0.7142857142857143
Geology,8,beds,0.10927801072975088,80,13,0.6190476190476191
Geology,9,miles,0.10836233676327164,160,17,0.8095238095238095
Geology,10,shan,0.1069489015636106,127,13,0.6190476190476191
Geology,11,sea,0.10616921158002407,144,13,0.6190476190476191
Geology,12,sediments,0.10580964041381453,47,3,0.14285714285714285
Geology,13,iron,0.08970144282414423,82,11,0.5238095238095238
Geology,14,plus,0.08906744799351612,255,3,0.14285714285714285
Geology,15,marine,0.0883290153062386,40,3,0.14285714285714285
Geology,16,island,0.08674990705701828,98,10,0.47619047619047616
Geology,17,hills,0.08605220691070234,149,18,0.8571428571428571
Geology,18,carboniferous,0.08383595169283614,67,10,0.47619047619047616
Geology,19,nagasaki,0.08085099884042922,37,3,0.14285714285714285
Geology,20,nankow,0.07995047700702049,4,1,0.047619047619047616
Geology,21,springs,0.07977563325405344,40,6,0.2857142857142857
Geology,22,ton,0.07857443608373481,46,5,0.23809523809523808
Geology,23,surface,0.07856102733284887,106,19,0.9047619047619048
Geology,24,mines,0.07789846111355077,67,12,0.5714285714285714
Geology,25,shanghai,0.07750373987889306,64,8,0.38095238095238093
Manners and customs,1,king,0.38683035021626655,610,32,0.6956521739130435
Manners and customs,2,game,0.3537330332739508,294,9,0.1956521739130435
Manners and customs,3,char,0.3373567827110577,38,3,0.06521739130434782
Manners and customs,4,black,0.2555081366605206,365,25,0.5434782608695652
Manners and customs,5,son,0.23841522994024372,397,28,0.6086956521739131
Manners and customs,6,board,0.21238425970502844,186,16,0.34782608695652173
Manners and customs,7,family,0.2098584547902057,487,28,0.6086956521739131
Manners and customs,8,son_king,0.20840283797726128,96,3,0.06521739130434782
Manners and customs,9,white,0.2024130671829544,338,22,0.4782608695652174
Manners and customs,10,rice,0.17454164518368157,437,21,0.45652173913043476
Manners and customs,11,marriage,0.17100273116007966,308,13,0.2826086956521739
Manners and customs,12,children,0.1655949927958482,333,25,0.5434782608695652
Manners and customs,13,breadth,0.1652841026047839,331,10,0.21739130434782608
Manners and customs,14,play,0.160486354375564,183,15,0.32608695652173914
Manners and customs,15,manchuria,0.1563993610829455,322,7,0.15217391304347827
Manners and customs,16,length_breadth,0.15349654099645738,237,6,0.13043478260869565
Manners and customs,17,length,0.15344979710405826,445,26,0.5652173913043478
Manners and customs,18,law,0.1498690806375023,362,22,0.4782608695652174
Manners and customs,19,bow,0.1485355024426082,118,9,0.1956521739130435
Manners and customs,20,takes,0.1483495746194072,131,29,0.6304347826086957
Manners and customs,21,cannon,0.14660412656005153,100,4,0.08695652173913043
Manners and customs,22,wife,0.1449253117760675,294,17,0.3695652173913043
Manners and customs,23,games,0.14444211813170219,140,6,0.13043478260869565
Manners and customs,24,pieces,0.14442258361490876,107,20,0.43478260869565216
Manners and customs,25,chess,0.1441301873800026,90,5,0.10869565217391304
Religion,1,shaman,0.18898626083449027,25,1,0.043478260869565216
Religion,2,worship,0.15070400315084556,145,16,0.6956521739130435
Religion,3,god,0.1354853743160358,237,17,0.7391304347826086
Religion,4,heaven,0.12437863898158542,271,18,0.782608695652174
Religion,5,chow,0.10357199431170712,218,9,0.391304347826087
Religion,6,shamanism,0.09827285563393492,13,1,0.043478260869565216
Religion,7,tablet,0.09712838642131234,90,7,0.30434782608695654
Religion,8,mencius,0.09655993617580598,154,9,0.391304347826087
Religion,9,king,0.09498422977864174,235,17,0.7391304347826086
Religion,10,spirits,0.09281141394097599,136,15,0.6521739130434783
Religion,11,sze,0.08234005524660047,114,4,0.17391304347826086
Religion,12,temple,0.0807051971052983,264,13,0.5652173913043478
Religion,13,shan,0.07987157186310036,219,12,0.5217391304347826
Religion,14,family,0.0789232581440661,99,18,0.782608695652174
Religion,15,clan,0.0778712489276181,28,8,0.34782608695652173
Religion,16,sacrifice,0.07779099306427731,126,12,0.5217391304347826
Religion,17,bishop,0.07545757421457851,71,3,0.13043478260869565
Religion,18,peking,0.07428243127983629,136,10,0.43478260869565216
Religion,19,shrine,0.06977643190167614,30,8,0.34782608695652173
Religion,20,characters,0.0695287039188077,296,14,0.6086956521739131
Religion,21,portuguese,0.06920534688647986,57,2,0.08695652173913043
Religion,22,altar,0.06912470624170933,83,10,0.43478260869565216
Religion,23,thou,0.06844918729340585,56,3,0.13043478260869565
Religion,24,excellency,0.06799817853244879,8,1,0.043478260869565216
Religion,25,japan,0.06774853034349032,41,6,0.2608695652173913
Military art and science,1,tls,0.043276784853770456,63,1,0.5
Military art and science,2,manchu,0.027477323716679655,40,1,0.5
Military art and science,3,gunpowder,0.01713537226487256,47,1,0.5
Military art and science,4,tso,0.016486394230007792,24,1,0.5
Military art and science,5,banners,0.0157994611370908,23,1,0.5
Military art and science,6,pay,0.014425594951256818,21,1,0.5
Military art and science,7,banner,0.013738661858339827,20,1,0.5
Military art and science,8,total,0.012364795672505846,18,1,0.5
Military art and science,9,peking,0.011989608650836215,25,2,1.0
Military art and science,10,infantry,0.011677862579588853,17,1,0.5
Military art and science,11,board,0.010782736363256006,23,2,1.0
Military art and science,12,troops,0.00961706330083788,14,1,0.5
Military art and science,13,guards,0.008930130207920889,13,1,0.5
Military art and science,14,bannermen,0.008930130207920889,13,1,0.5
Military art and science,15,rice,0.008930130207920889,13,1,0.5
Military art and science,16,century,0.008789666465077535,33,2,1.0
